	start	end	weight	mean_relative_abundance
429	Delftia acidovorans	ADGRG6	13.941572034007867	0.0005891743352866268
430	Delftia acidovorans	HHIP	10.162083771048199	0.0005891743352866268
431	Delftia acidovorans	TP53	5.724671842916006	0.0005891743352866268
432	Enterococcus cecorum	ALK	10.816002197270171	0.0003269282008027662
433	Enterococcus cecorum	TP53	16.451148667193983	0.0003269282008027662
434	Enterococcus cecorum	MYC	13.941572034007867	0.0003269282008027662
435	Streptococcus pasteurianus	MAP2K1	18.684359989748632	0.0006670787116075905
436	Lactococcus petauri	ERBB2	10.752930124827847	2.0551038610798322e-05
437	Lactococcus petauri	MFAP2	6.552505173744261	2.0551038610798322e-05
438	Lactococcus petauri	EGFR	10.68215471951173	2.0551038610798322e-05
439	Streptococcus sp. DAT741	ADGRG6	17.38945522102081	8.021034997703003e-05
440	Streptococcus sp. DAT741	TP53	14.470109358890983	8.021034997703003e-05
441	Streptococcus sp. DAT741	MYC	11.946341266622865	8.021034997703003e-05
442	Thermothelomyces thermophilus	ADGRG6	7.412139072670748	0.0006764256362877012
443	Lactiplantibacillus plantarum	ADGRG6	17.122359367344924	0.0015436949949448314
444	Lactiplantibacillus plantarum	TP53	7.435615963972458	0.0015436949949448314
445	Peptoniphilus harei	ADGRG6	12.045023852182332	0.000221074234550913
446	Peptoniphilus harei	TP53	10.365977889267938	0.000221074234550913
447	Peptoniphilus harei	MYC	25.65787858587158	0.000221074234550913
448	Limosilactobacillus reuteri	TP53	11.7864335024369	0.00013193609121596228
449	Neisseria meningitidis	MAP2K1	17.64503658349865	0.001458030023366296
450	Neisseria cinerea	KRAS	13.876258023087034	1.484408677416744e-05
451	Stenotrophomonas sp. SXG-1	MAP2K1	5.893451023291935	1.8208052462201172e-06
452	Megasphaera elsdenii	MAP2K1	17.64503658349865	0.0005861306552472101
453	Fusobacterium canifelinum	TGFB2	8.733115925970566	2.0578712313731083e-05
454	Corynebacterium ammoniagenes	TGFB2	12.56325075744183	2.0043359983047045e-05
455	Thalassospira sp. A40-3	ROS1	12.824547994144604	2.589124881321032e-06
456	Methylobacterium aquaticum	ADGRG6	13.941572034007867	9.331226184214382e-05
457	Methylobacterium aquaticum	HHIP	10.162083771048199	9.331226184214382e-05
458	Methylobacterium aquaticum	TP53	5.724671842916006	9.331226184214382e-05
459	Pectinatus frisingensis	RB1	7.073931820056648	0.00013222352488801752
460	Brochothrix thermosphacta	MAP2K1	17.64503658349865	3.449110684669825e-05
461	Thermobifida fusca	HHIP	8.74813915292675	0.00011210634802230955
462	Colletotrichum higginsianum	TP53	6.310127978497849	0.0013883196630091966
463	Ottowia sp. oral taxon 894	ADGRG6	9.642849814792436	3.1104405936482615e-05
464	Ottowia sp. oral taxon 894	TP53	21.283860932903455	3.1104405936482615e-05
465	Ottowia sp. oral taxon 894	MYC	36.04365338911715	3.1104405936482615e-05
466	Pseudoalteromonas sp. 3J6	CHRNB4	8.378913578761578	2.1453035690612893e-05
467	Leuconostoc mesenteroides	FAM13A	5.924339630981414	2.501977437671626e-05
468	Bradyrhizobium sp. SK17	ADGRG6	13.110215828196758	8.87365317039339e-05
469	Bifidobacterium animalis	ADGRG6	19.562758023976965	0.002007342135633573
470	Bifidobacterium animalis	TP53	32.99913095139373	0.002007342135633573
471	Bifidobacterium animalis	MYC	7.0975210008815415	0.002007342135633573
472	Pseudomonas putida	ADGRG6	30.569284078788762	0.00016774525674932277
473	Pseudomonas putida	TP53	18.716093012080275	0.00016774525674932277
474	Pseudomonas putida	MYC	16.173230611963753	0.00016774525674932277
475	Nostoc sp. TCL240-02	ADGRG6	17.38945522102081	0.00041917560072899735
476	Nostoc sp. TCL240-02	TP53	14.470109358890983	0.00041917560072899735
477	Nostoc sp. TCL240-02	MYC	11.946341266622865	0.00041917560072899735
478	Gloeobacter kilaueensis	ADGRG6	7.412139072670748	0.001610499147565053
479	Calothrix sp. NIES-3974	MAP2K1	17.64503658349865	0.0001542624403828088
480	Gramella forsetii	CHRNA3	17.555058991824303	1.9429864972896975e-05
481	Salmonella bongori	CHIA	10.734514419290004	0.00014952542474535715
482	Herbaspirillum huttiense	ADGRG6	30.569284078788762	0.00027380537514166395
483	Herbaspirillum huttiense	HHIP	6.274012721979935	0.00027380537514166395
484	Treponema putidum	BRAF	25.939615602919563	2.1923174408106145e-05
485	Pontivivens sp. MT2928	ADGRG6	27.877295085157968	8.402437107186707e-06
486	Pontivivens sp. MT2928	MYC	7.918667241383604	8.402437107186707e-06
487	Cupriavidus oxalaticus	NF1	7.263684404240825	5.751062377208287e-06
488	Pseudolabrys sp. FHR47	ADGRG6	30.569284078788762	7.422770012162174e-06
489	Pseudolabrys sp. FHR47	HHIP	6.274012721979935	7.422770012162174e-06
490	Mesorhizobium terrae	HHIP	14.691130444902793	3.514723500128151e-05
491	Mesorhizobium terrae	TGFB2	27.160845334192715	3.514723500128151e-05
492	Pneumocystis jirovecii	ADGRG6	7.412139072670748	0.008429816133900706
493	Blautia argi	MAP2K1	10.065118348862047	0.00012075590374441556
